Entity,Code,Date,Total confirmed cases of COVID-19 (cases)
Netherlands,NLD,09-01-2020,0
Netherlands,NLD,10-01-2020,0
Netherlands,NLD,11-01-2020,0
Netherlands,NLD,12-01-2020,0
Netherlands,NLD,13-01-2020,0
Netherlands,NLD,14-01-2020,0
Netherlands,NLD,15-01-2020,0
Netherlands,NLD,16-01-2020,0
Netherlands,NLD,17-01-2020,0
Netherlands,NLD,18-01-2020,0
Netherlands,NLD,19-01-2020,0
Netherlands,NLD,20-01-2020,0
Netherlands,NLD,21-01-2020,0
Netherlands,NLD,22-01-2020,0
Netherlands,NLD,23-01-2020,0
Netherlands,NLD,24-01-2020,0
Netherlands,NLD,25-01-2020,0
Netherlands,NLD,26-01-2020,0
Netherlands,NLD,27-01-2020,0
Netherlands,NLD,28-01-2020,0
Netherlands,NLD,29-01-2020,0
Netherlands,NLD,30-01-2020,0
Netherlands,NLD,31-01-2020,0
Netherlands,NLD,01-02-2020,0
Netherlands,NLD,02-02-2020,0
Netherlands,NLD,03-02-2020,0
Netherlands,NLD,04-02-2020,0
Netherlands,NLD,05-02-2020,0
Netherlands,NLD,06-02-2020,0
Netherlands,NLD,07-02-2020,0
Netherlands,NLD,08-02-2020,0
Netherlands,NLD,09-02-2020,0
Netherlands,NLD,10-02-2020,0
Netherlands,NLD,11-02-2020,0
Netherlands,NLD,12-02-2020,0
Netherlands,NLD,13-02-2020,0
Netherlands,NLD,14-02-2020,0
Netherlands,NLD,15-02-2020,0
Netherlands,NLD,16-02-2020,0
Netherlands,NLD,17-02-2020,0
Netherlands,NLD,18-02-2020,0
Netherlands,NLD,19-02-2020,0
Netherlands,NLD,20-02-2020,0
Netherlands,NLD,21-02-2020,0
Netherlands,NLD,22-02-2020,0
Netherlands,NLD,23-02-2020,0
Netherlands,NLD,24-02-2020,0
Netherlands,NLD,25-02-2020,0
Netherlands,NLD,26-02-2020,0
Netherlands,NLD,27-02-2020,0
Netherlands,NLD,28-02-2020,1
Netherlands,NLD,29-02-2020,2
Netherlands,NLD,01-03-2020,7
Netherlands,NLD,02-03-2020,13
Netherlands,NLD,03-03-2020,18
Netherlands,NLD,04-03-2020,28
Netherlands,NLD,05-03-2020,38
Netherlands,NLD,06-03-2020,82
Netherlands,NLD,07-03-2020,128
Netherlands,NLD,08-03-2020,188
Netherlands,NLD,09-03-2020,265
Netherlands,NLD,10-03-2020,321
Netherlands,NLD,11-03-2020,382
Netherlands,NLD,12-03-2020,503
Netherlands,NLD,13-03-2020,614
Netherlands,NLD,14-03-2020,804
Netherlands,NLD,15-03-2020,959
Netherlands,NLD,16-03-2020,1135
Netherlands,NLD,17-03-2020,1413
Netherlands,NLD,18-03-2020,1705
Netherlands,NLD,19-03-2020,2051
Netherlands,NLD,20-03-2020,2460
Netherlands,NLD,21-03-2020,2994
Netherlands,NLD,22-03-2020,3631
Netherlands,NLD,23-03-2020,4204
Netherlands,NLD,24-03-2020,4749
Netherlands,NLD,25-03-2020,5560
Netherlands,NLD,26-03-2020,6412
Netherlands,NLD,27-03-2020,7431
Netherlands,NLD,28-03-2020,8603
Netherlands,NLD,29-03-2020,9762
Netherlands,NLD,30-03-2020,10866
Netherlands,NLD,31-03-2020,11750
Netherlands,NLD,01-04-2020,12595
Netherlands,NLD,02-04-2020,13614
Netherlands,NLD,03-04-2020,14697
Netherlands,NLD,04-04-2020,15723
Netherlands,NLD,05-04-2020,16627
Netherlands,NLD,06-04-2020,17851
Netherlands,NLD,07-04-2020,18803
Netherlands,NLD,08-04-2020,19580
Netherlands,NLD,09-04-2020,20549
Netherlands,NLD,10-04-2020,21762
Netherlands,NLD,11-04-2020,23097
Netherlands,NLD,12-04-2020,24413
Netherlands,NLD,13-04-2020,25587
Netherlands,NLD,14-04-2020,26551
Netherlands,NLD,15-04-2020,27419
Netherlands,NLD,16-04-2020,28153
Netherlands,NLD,17-04-2020,29214
Netherlands,NLD,18-04-2020,30449
New Caledonia,NCL,21-03-2020,2
New Caledonia,NCL,22-03-2020,4
New Caledonia,NCL,23-03-2020,5
New Caledonia,NCL,24-03-2020,7
New Caledonia,NCL,25-03-2020,9
New Caledonia,NCL,26-03-2020,14
New Caledonia,NCL,27-03-2020,15
New Caledonia,NCL,28-03-2020,15
New Caledonia,NCL,29-03-2020,15
New Caledonia,NCL,30-03-2020,15
New Caledonia,NCL,31-03-2020,16
New Caledonia,NCL,01-04-2020,16
New Caledonia,NCL,02-04-2020,16
New Caledonia,NCL,03-04-2020,16
New Caledonia,NCL,04-04-2020,18
New Caledonia,NCL,05-04-2020,18
New Caledonia,NCL,06-04-2020,18
New Caledonia,NCL,07-04-2020,18
New Caledonia,NCL,08-04-2020,18
New Caledonia,NCL,09-04-2020,18
New Caledonia,NCL,10-04-2020,18
New Caledonia,NCL,11-04-2020,18
New Caledonia,NCL,12-04-2020,18
New Caledonia,NCL,13-04-2020,18
New Caledonia,NCL,14-04-2020,18
New Caledonia,NCL,15-04-2020,18
New Caledonia,NCL,16-04-2020,18
New Caledonia,NCL,17-04-2020,18
New Caledonia,NCL,18-04-2020,18
New Zealand,NZL,31-12-2019,0
New Zealand,NZL,01-01-2020,0
New Zealand,NZL,02-01-2020,0
New Zealand,NZL,03-01-2020,0
New Zealand,NZL,04-01-2020,0
New Zealand,NZL,05-01-2020,0
New Zealand,NZL,06-01-2020,0
New Zealand,NZL,07-01-2020,0
New Zealand,NZL,08-01-2020,0
New Zealand,NZL,09-01-2020,0
New Zealand,NZL,10-01-2020,0
New Zealand,NZL,11-01-2020,0
New Zealand,NZL,12-01-2020,0
New Zealand,NZL,13-01-2020,0
New Zealand,NZL,14-01-2020,0
New Zealand,NZL,15-01-2020,0
New Zealand,NZL,16-01-2020,0
New Zealand,NZL,17-01-2020,0
New Zealand,NZL,18-01-2020,0
New Zealand,NZL,19-01-2020,0
New Zealand,NZL,20-01-2020,0
New Zealand,NZL,21-01-2020,0
New Zealand,NZL,22-01-2020,0
New Zealand,NZL,23-01-2020,0
New Zealand,NZL,24-01-2020,0
New Zealand,NZL,25-01-2020,0
New Zealand,NZL,26-01-2020,0
New Zealand,NZL,27-01-2020,0
New Zealand,NZL,28-01-2020,0
New Zealand,NZL,29-01-2020,0
New Zealand,NZL,30-01-2020,0
New Zealand,NZL,31-01-2020,0
New Zealand,NZL,01-02-2020,0
New Zealand,NZL,02-02-2020,0
New Zealand,NZL,03-02-2020,0
New Zealand,NZL,04-02-2020,0
New Zealand,NZL,05-02-2020,0
New Zealand,NZL,06-02-2020,0
New Zealand,NZL,07-02-2020,0
New Zealand,NZL,08-02-2020,0
New Zealand,NZL,09-02-2020,0
New Zealand,NZL,10-02-2020,0
New Zealand,NZL,11-02-2020,0
New Zealand,NZL,12-02-2020,0
New Zealand,NZL,13-02-2020,0
New Zealand,NZL,14-02-2020,0
New Zealand,NZL,15-02-2020,0
New Zealand,NZL,16-02-2020,0
New Zealand,NZL,17-02-2020,0
New Zealand,NZL,18-02-2020,0
New Zealand,NZL,19-02-2020,0
New Zealand,NZL,20-02-2020,0
New Zealand,NZL,21-02-2020,0
New Zealand,NZL,22-02-2020,0
New Zealand,NZL,23-02-2020,0
New Zealand,NZL,24-02-2020,0
New Zealand,NZL,25-02-2020,0
New Zealand,NZL,26-02-2020,0
New Zealand,NZL,27-02-2020,0
New Zealand,NZL,28-02-2020,1
New Zealand,NZL,29-02-2020,1
New Zealand,NZL,01-03-2020,1
New Zealand,NZL,02-03-2020,1
New Zealand,NZL,04-03-2020,2
New Zealand,NZL,05-03-2020,3
New Zealand,NZL,06-03-2020,4
New Zealand,NZL,07-03-2020,5
New Zealand,NZL,14-03-2020,6
New Zealand,NZL,15-03-2020,8
New Zealand,NZL,18-03-2020,20
New Zealand,NZL,19-03-2020,28
New Zealand,NZL,20-03-2020,39
New Zealand,NZL,21-03-2020,53
New Zealand,NZL,22-03-2020,66
New Zealand,NZL,23-03-2020,102
New Zealand,NZL,24-03-2020,142
New Zealand,NZL,25-03-2020,189
New Zealand,NZL,26-03-2020,262
New Zealand,NZL,27-03-2020,338
New Zealand,NZL,28-03-2020,416
New Zealand,NZL,29-03-2020,476
New Zealand,NZL,30-03-2020,552
New Zealand,NZL,31-03-2020,647
New Zealand,NZL,01-04-2020,647
New Zealand,NZL,02-04-2020,723
New Zealand,NZL,03-04-2020,772
New Zealand,NZL,04-04-2020,824
New Zealand,NZL,05-04-2020,872
New Zealand,NZL,06-04-2020,911
New Zealand,NZL,07-04-2020,943
New Zealand,NZL,08-04-2020,969
New Zealand,NZL,09-04-2020,992
New Zealand,NZL,10-04-2020,1015
New Zealand,NZL,11-04-2020,1035
New Zealand,NZL,12-04-2020,1049
New Zealand,NZL,13-04-2020,1064
New Zealand,NZL,14-04-2020,1072
New Zealand,NZL,15-04-2020,1078
New Zealand,NZL,16-04-2020,1084
New Zealand,NZL,17-04-2020,1086
New Zealand,NZL,18-04-2020,1094
Nicaragua,NIC,19-03-2020,1
Nicaragua,NIC,20-03-2020,1
Nicaragua,NIC,21-03-2020,1
Nicaragua,NIC,22-03-2020,1
Nicaragua,NIC,23-03-2020,2
Nicaragua,NIC,24-03-2020,2
Nicaragua,NIC,25-03-2020,2
Nicaragua,NIC,26-03-2020,2
Nicaragua,NIC,27-03-2020,2
Nicaragua,NIC,28-03-2020,2
Nicaragua,NIC,29-03-2020,3
Nicaragua,NIC,30-03-2020,3
Nicaragua,NIC,31-03-2020,4
Nicaragua,NIC,01-04-2020,5
Nicaragua,NIC,02-04-2020,5
Nicaragua,NIC,03-04-2020,5
Nicaragua,NIC,04-04-2020,5
Nicaragua,NIC,05-04-2020,5
Nicaragua,NIC,06-04-2020,5
Nicaragua,NIC,07-04-2020,6
Nicaragua,NIC,08-04-2020,6
Nicaragua,NIC,09-04-2020,6
Nicaragua,NIC,10-04-2020,6
Nicaragua,NIC,11-04-2020,6
Nicaragua,NIC,12-04-2020,8
Nicaragua,NIC,13-04-2020,11
Nicaragua,NIC,14-04-2020,12
Nicaragua,NIC,15-04-2020,12
Nicaragua,NIC,16-04-2020,12
Nicaragua,NIC,17-04-2020,12
Nicaragua,NIC,18-04-2020,12
Niger,NER,21-03-2020,1
Niger,NER,22-03-2020,1
Niger,NER,23-03-2020,1
Niger,NER,24-03-2020,2
Niger,NER,25-03-2020,7
Niger,NER,26-03-2020,7
Niger,NER,27-03-2020,10
Niger,NER,28-03-2020,10
Niger,NER,29-03-2020,10
Niger,NER,30-03-2020,10
Niger,NER,31-03-2020,20
Niger,NER,01-04-2020,20
Niger,NER,02-04-2020,74
Niger,NER,03-04-2020,74
Niger,NER,04-04-2020,98
Niger,NER,05-04-2020,120
Niger,NER,06-04-2020,184
Niger,NER,07-04-2020,253
Niger,NER,08-04-2020,278
Niger,NER,09-04-2020,342
Niger,NER,10-04-2020,410
Niger,NER,11-04-2020,438
Niger,NER,12-04-2020,491
Niger,NER,13-04-2020,529
Niger,NER,14-04-2020,548
Niger,NER,15-04-2020,570
Niger,NER,16-04-2020,584
Niger,NER,17-04-2020,609
Niger,NER,18-04-2020,627
Nigeria,NGA,31-12-2019,0
Nigeria,NGA,01-01-2020,0
Nigeria,NGA,02-01-2020,0
Nigeria,NGA,03-01-2020,0
Nigeria,NGA,04-01-2020,0
Nigeria,NGA,05-01-2020,0
Nigeria,NGA,06-01-2020,0
Nigeria,NGA,07-01-2020,0
Nigeria,NGA,08-01-2020,0
Nigeria,NGA,09-01-2020,0
Nigeria,NGA,10-01-2020,0
Nigeria,NGA,11-01-2020,0
Nigeria,NGA,12-01-2020,0
Nigeria,NGA,13-01-2020,0
Nigeria,NGA,14-01-2020,0
Nigeria,NGA,15-01-2020,0
Nigeria,NGA,16-01-2020,0
Nigeria,NGA,17-01-2020,0
Nigeria,NGA,18-01-2020,0
Nigeria,NGA,19-01-2020,0
Nigeria,NGA,20-01-2020,0
Nigeria,NGA,21-01-2020,0
Nigeria,NGA,22-01-2020,0
Nigeria,NGA,23-01-2020,0
Nigeria,NGA,24-01-2020,0
Nigeria,NGA,25-01-2020,0
Nigeria,NGA,26-01-2020,0
Nigeria,NGA,27-01-2020,0
Nigeria,NGA,28-01-2020,0
Nigeria,NGA,29-01-2020,0
Nigeria,NGA,30-01-2020,0
Nigeria,NGA,31-01-2020,0
Nigeria,NGA,01-02-2020,0
Nigeria,NGA,02-02-2020,0
Nigeria,NGA,03-02-2020,0
Nigeria,NGA,04-02-2020,0
Nigeria,NGA,05-02-2020,0
Nigeria,NGA,06-02-2020,0
Nigeria,NGA,07-02-2020,0
Nigeria,NGA,08-02-2020,0
Nigeria,NGA,09-02-2020,0
Nigeria,NGA,10-02-2020,0
Nigeria,NGA,11-02-2020,0
Nigeria,NGA,12-02-2020,0
Nigeria,NGA,13-02-2020,0
Nigeria,NGA,14-02-2020,0
Nigeria,NGA,15-02-2020,0
Nigeria,NGA,16-02-2020,0
Nigeria,NGA,17-02-2020,0
Nigeria,NGA,18-02-2020,0
Nigeria,NGA,19-02-2020,0
Nigeria,NGA,20-02-2020,0
Nigeria,NGA,21-02-2020,0
Nigeria,NGA,22-02-2020,0
Nigeria,NGA,23-02-2020,0
Nigeria,NGA,24-02-2020,0
Nigeria,NGA,25-02-2020,0
Nigeria,NGA,26-02-2020,0
Nigeria,NGA,27-02-2020,0
Nigeria,NGA,28-02-2020,1
Nigeria,NGA,29-02-2020,1
Nigeria,NGA,01-03-2020,1
Nigeria,NGA,02-03-2020,1
Nigeria,NGA,10-03-2020,2
Nigeria,NGA,15-03-2020,2
Nigeria,NGA,16-03-2020,2
Nigeria,NGA,17-03-2020,2
Nigeria,NGA,18-03-2020,3
Nigeria,NGA,19-03-2020,8
Nigeria,NGA,20-03-2020,8
Nigeria,NGA,21-03-2020,12
Nigeria,NGA,22-03-2020,22
Nigeria,NGA,23-03-2020,30
Nigeria,NGA,24-03-2020,40
Nigeria,NGA,25-03-2020,44
Nigeria,NGA,26-03-2020,51
Nigeria,NGA,27-03-2020,65
Nigeria,NGA,28-03-2020,81
Nigeria,NGA,29-03-2020,97
Nigeria,NGA,30-03-2020,97
Nigeria,NGA,31-03-2020,131
Nigeria,NGA,01-04-2020,131
Nigeria,NGA,02-04-2020,151
Nigeria,NGA,03-04-2020,174
Nigeria,NGA,04-04-2020,190
Nigeria,NGA,05-04-2020,210
Nigeria,NGA,06-04-2020,232
Nigeria,NGA,07-04-2020,238
Nigeria,NGA,08-04-2020,254
Nigeria,NGA,09-04-2020,276
Nigeria,NGA,10-04-2020,288
Nigeria,NGA,11-04-2020,305
Nigeria,NGA,12-04-2020,318
Nigeria,NGA,13-04-2020,323
Nigeria,NGA,14-04-2020,343
Nigeria,NGA,15-04-2020,373
Nigeria,NGA,16-04-2020,407
Nigeria,NGA,17-04-2020,442
Nigeria,NGA,18-04-2020,493
Norway,NOR,31-12-2019,0
Norway,NOR,01-01-2020,0
Norway,NOR,02-01-2020,0
Norway,NOR,03-01-2020,0
Norway,NOR,04-01-2020,0
Norway,NOR,05-01-2020,0
Norway,NOR,06-01-2020,0
Norway,NOR,07-01-2020,0
Norway,NOR,08-01-2020,0
Norway,NOR,09-01-2020,0
Norway,NOR,10-01-2020,0
Norway,NOR,11-01-2020,0
Norway,NOR,12-01-2020,0
Norway,NOR,13-01-2020,0
Norway,NOR,14-01-2020,0
Norway,NOR,15-01-2020,0
Norway,NOR,16-01-2020,0
Norway,NOR,17-01-2020,0
Norway,NOR,18-01-2020,0
Norway,NOR,19-01-2020,0
Norway,NOR,20-01-2020,0
Norway,NOR,21-01-2020,0
Norway,NOR,22-01-2020,0
Norway,NOR,23-01-2020,0
Norway,NOR,24-01-2020,0
Norway,NOR,25-01-2020,0
Norway,NOR,26-01-2020,0
Norway,NOR,27-01-2020,0
Norway,NOR,28-01-2020,0
Norway,NOR,29-01-2020,0
Norway,NOR,30-01-2020,0
Norway,NOR,31-01-2020,0
Norway,NOR,01-02-2020,0
Norway,NOR,02-02-2020,0
Norway,NOR,03-02-2020,0
Norway,NOR,04-02-2020,0
Norway,NOR,05-02-2020,0
Norway,NOR,06-02-2020,0
Norway,NOR,07-02-2020,0
Norway,NOR,08-02-2020,0
Norway,NOR,09-02-2020,0
Norway,NOR,10-02-2020,0
Norway,NOR,11-02-2020,0
Norway,NOR,12-02-2020,0
Norway,NOR,13-02-2020,0
Norway,NOR,14-02-2020,0
Norway,NOR,15-02-2020,0
Norway,NOR,16-02-2020,0
Norway,NOR,17-02-2020,0
Norway,NOR,18-02-2020,0
Norway,NOR,19-02-2020,0
Norway,NOR,20-02-2020,0
Norway,NOR,21-02-2020,0
Norway,NOR,22-02-2020,0
Norway,NOR,23-02-2020,0
Norway,NOR,24-02-2020,0
Norway,NOR,25-02-2020,0
Norway,NOR,26-02-2020,0
Norway,NOR,27-02-2020,1
Norway,NOR,28-02-2020,4
Norway,NOR,29-02-2020,6
Norway,NOR,01-03-2020,15
Norway,NOR,02-03-2020,19
Norway,NOR,03-03-2020,25
Norway,NOR,04-03-2020,33
Norway,NOR,05-03-2020,56
Norway,NOR,06-03-2020,86
Norway,NOR,07-03-2020,113
Norway,NOR,08-03-2020,147
Norway,NOR,09-03-2020,169
Norway,NOR,10-03-2020,192
Norway,NOR,11-03-2020,277
Norway,NOR,12-03-2020,489
Norway,NOR,13-03-2020,621
Norway,NOR,14-03-2020,621
Norway,NOR,15-03-2020,907
Norway,NOR,16-03-2020,1077
Norway,NOR,17-03-2020,1169
Norway,NOR,18-03-2020,1308
Norway,NOR,19-03-2020,1423
Norway,NOR,20-03-2020,1552
Norway,NOR,21-03-2020,1742
Norway,NOR,22-03-2020,1926
Norway,NOR,23-03-2020,2132
Norway,NOR,24-03-2020,2371
Norway,NOR,25-03-2020,2566
Norway,NOR,26-03-2020,2916
Norway,NOR,27-03-2020,3156
Norway,NOR,28-03-2020,3581
Norway,NOR,29-03-2020,3845
Norway,NOR,30-03-2020,4102
Norway,NOR,31-03-2020,4226
Norway,NOR,01-04-2020,4447
Norway,NOR,02-04-2020,4665
Norway,NOR,03-04-2020,4935
Norway,NOR,04-04-2020,5208
Norway,NOR,05-04-2020,5510
Norway,NOR,06-04-2020,5640
Norway,NOR,07-04-2020,5755
Norway,NOR,08-04-2020,5863
Norway,NOR,09-04-2020,6010
Norway,NOR,10-04-2020,6160
Norway,NOR,11-04-2020,6244
Norway,NOR,12-04-2020,6320
Norway,NOR,13-04-2020,6415
Norway,NOR,14-04-2020,6488
Norway,NOR,15-04-2020,6566
Norway,NOR,16-04-2020,6677
Norway,NOR,17-04-2020,6791
Norway,NOR,18-04-2020,6791
Oman,OMN,31-12-2019,0
Oman,OMN,01-01-2020,0
Oman,OMN,02-01-2020,0
Oman,OMN,03-01-2020,0
Oman,OMN,04-01-2020,0
Oman,OMN,05-01-2020,0
Oman,OMN,06-01-2020,0
Oman,OMN,07-01-2020,0
Oman,OMN,08-01-2020,0
Oman,OMN,09-01-2020,0
Oman,OMN,10-01-2020,0
Oman,OMN,11-01-2020,0
Oman,OMN,12-01-2020,0
Oman,OMN,13-01-2020,0
Oman,OMN,14-01-2020,0
Oman,OMN,15-01-2020,0
Oman,OMN,16-01-2020,0
Oman,OMN,17-01-2020,0
Oman,OMN,18-01-2020,0
Oman,OMN,19-01-2020,0
Oman,OMN,20-01-2020,0
Oman,OMN,21-01-2020,0
Oman,OMN,22-01-2020,0
Oman,OMN,23-01-2020,0
Oman,OMN,24-01-2020,0
Oman,OMN,25-01-2020,0
Oman,OMN,26-01-2020,0
Oman,OMN,27-01-2020,0
Oman,OMN,28-01-2020,0
Oman,OMN,29-01-2020,0
Oman,OMN,30-01-2020,0
Oman,OMN,31-01-2020,0
Oman,OMN,01-02-2020,0
Oman,OMN,02-02-2020,0
Oman,OMN,03-02-2020,0
Oman,OMN,04-02-2020,0
Oman,OMN,05-02-2020,0
Oman,OMN,06-02-2020,0
Oman,OMN,07-02-2020,0
Oman,OMN,08-02-2020,0
Oman,OMN,09-02-2020,0
Oman,OMN,10-02-2020,0
Oman,OMN,11-02-2020,0
Oman,OMN,12-02-2020,0
Oman,OMN,13-02-2020,0
Oman,OMN,14-02-2020,0
Oman,OMN,15-02-2020,0
Oman,OMN,16-02-2020,0
Oman,OMN,17-02-2020,0
Oman,OMN,18-02-2020,0
Oman,OMN,19-02-2020,0
Oman,OMN,20-02-2020,0
Oman,OMN,21-02-2020,0
Oman,OMN,22-02-2020,0
Oman,OMN,23-02-2020,0
Oman,OMN,24-02-2020,0
Oman,OMN,25-02-2020,2
Oman,OMN,26-02-2020,4
Oman,OMN,27-02-2020,4
Oman,OMN,28-02-2020,6
Oman,OMN,29-02-2020,6
Oman,OMN,01-03-2020,6
Oman,OMN,02-03-2020,6
Oman,OMN,03-03-2020,7
Oman,OMN,05-03-2020,15
Oman,OMN,06-03-2020,16
Oman,OMN,10-03-2020,18
Oman,OMN,11-03-2020,18
Oman,OMN,14-03-2020,20
Oman,OMN,15-03-2020,20
Oman,OMN,16-03-2020,22
Oman,OMN,17-03-2020,24
Oman,OMN,18-03-2020,24
Oman,OMN,19-03-2020,39
Oman,OMN,20-03-2020,39
Oman,OMN,21-03-2020,48
Oman,OMN,22-03-2020,52
Oman,OMN,23-03-2020,55
Oman,OMN,24-03-2020,66
Oman,OMN,25-03-2020,84
Oman,OMN,26-03-2020,99
Oman,OMN,27-03-2020,109
Oman,OMN,28-03-2020,131
Oman,OMN,29-03-2020,152
Oman,OMN,30-03-2020,167
Oman,OMN,31-03-2020,179
Oman,OMN,01-04-2020,192
Oman,OMN,02-04-2020,210
Oman,OMN,03-04-2020,231
Oman,OMN,04-04-2020,231
Oman,OMN,05-04-2020,277
Oman,OMN,06-04-2020,298
Oman,OMN,07-04-2020,371
Oman,OMN,08-04-2020,419
Oman,OMN,09-04-2020,419
Oman,OMN,10-04-2020,457
Oman,OMN,11-04-2020,484
Oman,OMN,12-04-2020,546
Oman,OMN,13-04-2020,599
Oman,OMN,14-04-2020,813
Oman,OMN,15-04-2020,910
Oman,OMN,16-04-2020,910
Oman,OMN,17-04-2020,1019
Oman,OMN,18-04-2020,1069
Pakistan,PAK,31-12-2019,0
Pakistan,PAK,01-01-2020,0
Pakistan,PAK,02-01-2020,0
Pakistan,PAK,03-01-2020,0
Pakistan,PAK,04-01-2020,0
Pakistan,PAK,05-01-2020,0
Pakistan,PAK,06-01-2020,0
Pakistan,PAK,07-01-2020,0
Pakistan,PAK,08-01-2020,0
Pakistan,PAK,09-01-2020,0
Pakistan,PAK,10-01-2020,0
Pakistan,PAK,11-01-2020,0
Pakistan,PAK,12-01-2020,0
Pakistan,PAK,13-01-2020,0
Pakistan,PAK,14-01-2020,0
Pakistan,PAK,15-01-2020,0
Pakistan,PAK,16-01-2020,0
Pakistan,PAK,17-01-2020,0
Pakistan,PAK,18-01-2020,0
Pakistan,PAK,19-01-2020,0
Pakistan,PAK,20-01-2020,0
Pakistan,PAK,21-01-2020,0
Pakistan,PAK,22-01-2020,0
Pakistan,PAK,23-01-2020,0
Pakistan,PAK,24-01-2020,0
Pakistan,PAK,25-01-2020,0
Pakistan,PAK,26-01-2020,0
Pakistan,PAK,27-01-2020,0
Pakistan,PAK,28-01-2020,0
Pakistan,PAK,29-01-2020,0
Pakistan,PAK,30-01-2020,0
Pakistan,PAK,31-01-2020,0
Pakistan,PAK,01-02-2020,0
Pakistan,PAK,02-02-2020,0
Pakistan,PAK,03-02-2020,0
Pakistan,PAK,04-02-2020,0
Pakistan,PAK,05-02-2020,0
Pakistan,PAK,06-02-2020,0
Pakistan,PAK,07-02-2020,0
Pakistan,PAK,08-02-2020,0
Pakistan,PAK,09-02-2020,0
Pakistan,PAK,10-02-2020,0
Pakistan,PAK,11-02-2020,0
Pakistan,PAK,12-02-2020,0
Pakistan,PAK,13-02-2020,0
Pakistan,PAK,14-02-2020,0
Pakistan,PAK,15-02-2020,0
Pakistan,PAK,16-02-2020,0
Pakistan,PAK,17-02-2020,0
Pakistan,PAK,18-02-2020,0
Pakistan,PAK,19-02-2020,0
Pakistan,PAK,20-02-2020,0
Pakistan,PAK,21-02-2020,0
Pakistan,PAK,22-02-2020,0
Pakistan,PAK,23-02-2020,0
Pakistan,PAK,24-02-2020,0
Pakistan,PAK,25-02-2020,0
Pakistan,PAK,26-02-2020,0
Pakistan,PAK,27-02-2020,2
Pakistan,PAK,28-02-2020,2
Pakistan,PAK,29-02-2020,2
Pakistan,PAK,01-03-2020,4
Pakistan,PAK,02-03-2020,4
Pakistan,PAK,04-03-2020,5
Pakistan,PAK,07-03-2020,6
Pakistan,PAK,10-03-2020,16
Pakistan,PAK,11-03-2020,16
Pakistan,PAK,12-03-2020,20
Pakistan,PAK,13-03-2020,21
Pakistan,PAK,14-03-2020,21
Pakistan,PAK,15-03-2020,30
Pakistan,PAK,16-03-2020,31
Pakistan,PAK,17-03-2020,187
Pakistan,PAK,18-03-2020,187
Pakistan,PAK,19-03-2020,302
Pakistan,PAK,20-03-2020,478
Pakistan,PAK,21-03-2020,495
Pakistan,PAK,22-03-2020,646
Pakistan,PAK,23-03-2020,784
Pakistan,PAK,24-03-2020,887
Pakistan,PAK,25-03-2020,991
Pakistan,PAK,26-03-2020,1057
Pakistan,PAK,27-03-2020,1197
Pakistan,PAK,28-03-2020,1197
Pakistan,PAK,29-03-2020,1408
Pakistan,PAK,30-03-2020,1526
Pakistan,PAK,31-03-2020,1625
Pakistan,PAK,01-04-2020,2039
Pakistan,PAK,02-04-2020,2291
Pakistan,PAK,03-04-2020,2291
Pakistan,PAK,04-04-2020,2291
Pakistan,PAK,05-04-2020,2450
Pakistan,PAK,06-04-2020,3277
Pakistan,PAK,07-04-2020,3864
Pakistan,PAK,08-04-2020,4072
Pakistan,PAK,09-04-2020,4322
Pakistan,PAK,10-04-2020,4601
Pakistan,PAK,11-04-2020,4788
Pakistan,PAK,12-04-2020,5038
Pakistan,PAK,13-04-2020,5374
Pakistan,PAK,14-04-2020,5716
Pakistan,PAK,15-04-2020,5988
Pakistan,PAK,16-04-2020,6505
Pakistan,PAK,17-04-2020,7025
Pakistan,PAK,18-04-2020,7481
Palestine,PSE,06-03-2020,7
Palestine,PSE,07-03-2020,16
Palestine,PSE,08-03-2020,19
Palestine,PSE,10-03-2020,20
Palestine,PSE,11-03-2020,29
Palestine,PSE,12-03-2020,30
Palestine,PSE,14-03-2020,35
Palestine,PSE,15-03-2020,38
Palestine,PSE,16-03-2020,38
Palestine,PSE,17-03-2020,39
Palestine,PSE,18-03-2020,41
Palestine,PSE,19-03-2020,44
Palestine,PSE,20-03-2020,47
Palestine,PSE,21-03-2020,48
Palestine,PSE,22-03-2020,52
Palestine,PSE,23-03-2020,59
Palestine,PSE,24-03-2020,59
Palestine,PSE,25-03-2020,60
Palestine,PSE,26-03-2020,62
Palestine,PSE,27-03-2020,84
Palestine,PSE,28-03-2020,91
Palestine,PSE,29-03-2020,97
Palestine,PSE,30-03-2020,106
Palestine,PSE,31-03-2020,115
Palestine,PSE,01-04-2020,117
Palestine,PSE,02-04-2020,134
Palestine,PSE,03-04-2020,155
Palestine,PSE,04-04-2020,155
Palestine,PSE,06-04-2020,217
Palestine,PSE,07-04-2020,253
Palestine,PSE,08-04-2020,260
Palestine,PSE,09-04-2020,263
Palestine,PSE,10-04-2020,263
Palestine,PSE,11-04-2020,266
Palestine,PSE,12-04-2020,268
Palestine,PSE,13-04-2020,268
Palestine,PSE,14-04-2020,268
Palestine,PSE,15-04-2020,287
Palestine,PSE,16-04-2020,291
Palestine,PSE,17-04-2020,294
Palestine,PSE,18-04-2020,307
Panama,PAN,10-03-2020,1
Panama,PAN,11-03-2020,7
Panama,PAN,12-03-2020,14
Panama,PAN,13-03-2020,27
Panama,PAN,14-03-2020,36
Panama,PAN,15-03-2020,43
